LLPerWijk_ID,LLPerWijk_Jaar,LLPerWijk_Brin,LLPerWijk_WijkNr,LLPerWijk_Onderbouw,LLPerWijk_Bovenbouw,LLPerWijk_Totaal,LLPerWijk_InvoerWie,LLPerWijk_InvoerWanneer
200924FT00214,2009,24FT00,214,3,15,18,eneheuvel,26-09-11
200924FT00216,2009,24FT00,216,0,1,1,eneheuvel,26-09-11
200924FT00301,2009,24FT00,301,2,0,2,eneheuvel,26-09-11
200924FT00302,2009,24FT00,302,1,20,21,eneheuvel,26-09-11
200924FT00303,2009,24FT00,303,1,17,18,eneheuvel,26-09-11
200924FT00304,2009,24FT00,304,1,5,6,eneheuvel,26-09-11
200924FT00305,2009,24FT00,305,0,3,3,eneheuvel,26-09-11
200924FT00306,2009,24FT00,306,2,5,7,eneheuvel,26-09-11
200924FT00307,2009,24FT00,307,0,9,9,eneheuvel,26-09-11
200924FT00308,2009,24FT00,308,0,11,11,eneheuvel,26-09-11
200924FT00309,2009,24FT00,309,1,9,10,eneheuvel,26-09-11
200924FT00311,2009,24FT00,311,3,9,12,eneheuvel,26-09-11
200924FT00312,2009,24FT00,312,5,14,19,eneheuvel,26-09-11
200924FT00313,2009,24FT00,313,0,1,1,eneheuvel,26-09-11
200924FT00502,2009,24FT00,502,0,1,1,eneheuvel,26-09-11
200924FT009999,2009,24FT00,9999,0,2,2,eneheuvel,26-09-11
200924MR00201,2009,24MR00,201,0,2,2,eneheuvel,26-09-11
200924MR00205,2009,24MR00,205,1,0,1,eneheuvel,26-09-11
200924MR00208,2009,24MR00,208,2,1,3,eneheuvel,26-09-11
200924MR00301,2009,24MR00,301,1,0,1,eneheuvel,26-09-11
200924MR00302,2009,24MR00,302,1,0,1,eneheuvel,26-09-11
200924MR00305,2009,24MR00,305,2,1,3,eneheuvel,26-09-11
200924MR00306,2009,24MR00,306,9,15,24,eneheuvel,26-09-11
200924MR00307,2009,24MR00,307,104,135,239,eneheuvel,26-09-11
200924MR00308,2009,24MR00,308,3,8,11,eneheuvel,26-09-11
200924MR00309,2009,24MR00,309,1,0,1,eneheuvel,26-09-11
200924MR00311,2009,24MR00,311,1,1,2,eneheuvel,26-09-11
200924MR00502,2009,24MR00,502,0,2,2,eneheuvel,26-09-11
200924RK00202,2009,24RK00,202,13,14,27,eneheuvel,26-09-11
200924RK00203,2009,24RK00,203,15,8,23,eneheuvel,26-09-11
200924RK00204,2009,24RK00,204,11,13,24,eneheuvel,26-09-11
200924RK00205,2009,24RK00,205,8,5,13,eneheuvel,26-09-11
200924RK00206,2009,24RK00,206,4,1,5,eneheuvel,26-09-11
200924RK00207,2009,24RK00,207,6,4,10,eneheuvel,26-09-11
200924RK00208,2009,24RK00,208,6,2,8,eneheuvel,26-09-11
200924RK00210,2009,24RK00,210,0,2,2,eneheuvel,26-09-11
200924RK00211,2009,24RK00,211,2,0,2,eneheuvel,26-09-11
200924RK00212,2009,24RK00,212,1,1,2,eneheuvel,26-09-11
200924RK00213,2009,24RK00,213,2,2,4,eneheuvel,26-09-11
200924RK00214,2009,24RK00,214,1,1,2,eneheuvel,26-09-11
200924RK00216,2009,24RK00,216,1,3,4,eneheuvel,26-09-11
200924RK00301,2009,24RK00,301,2,1,3,eneheuvel,26-09-11
200924RK00302,2009,24RK00,302,4,5,9,eneheuvel,26-09-11
200924RK00303,2009,24RK00,303,3,5,8,eneheuvel,26-09-11
200924RK00304,2009,24RK00,304,2,4,6,eneheuvel,26-09-11
200924RK00305,2009,24RK00,305,1,2,3,eneheuvel,26-09-11
200924RK00306,2009,24RK00,306,3,2,5,eneheuvel,26-09-11
200924RK00307,2009,24RK00,307,5,5,10,eneheuvel,26-09-11
200924RK00308,2009,24RK00,308,5,3,8,eneheuvel,26-09-11
200924RK00309,2009,24RK00,309,2,3,5,eneheuvel,26-09-11
200924RK00311,2009,24RK00,311,1,0,1,eneheuvel,26-09-11
200924RK00312,2009,24RK00,312,2,0,2,eneheuvel,26-09-11
200924RK009999,2009,24RK00,9999,0,2,2,eneheuvel,26-09-11
200924UN00202,2009,24UN00,202,3,1,4,eneheuvel,26-09-11
200924UN00204,2009,24UN00,204,0,1,1,eneheuvel,26-09-11
200924UN00210,2009,24UN00,210,0,1,1,eneheuvel,26-09-11
200924UN00302,2009,24UN00,302,1,1,2,eneheuvel,26-09-11
200924UN00303,2009,24UN00,303,2,0,2,eneheuvel,26-09-11
200924UN00305,2009,24UN00,305,0,1,1,eneheuvel,26-09-11
200924UN00306,2009,24UN00,306,15,29,44,eneheuvel,26-09-11
200924UN00307,2009,24UN00,307,35,42,77,eneheuvel,26-09-11
200924UN00308,2009,24UN00,308,56,48,104,eneheuvel,26-09-11
200924UN00309,2009,24UN00,309,12,15,27,eneheuvel,26-09-11
200924UN00311,2009,24UN00,311,1,1,2,eneheuvel,26-09-11
200924UN00312,2009,24UN00,312,0,1,1,eneheuvel,26-09-11
200924UN00313,2009,24UN00,313,0,1,1,eneheuvel,26-09-11
200924UN009999,2009,24UN00,9999,1,1,2,eneheuvel,26-09-11
200925CF00201,2009,25CF00,201,1,1,2,eneheuvel,26-09-11
200925CF00202,2009,25CF00,202,3,8,11,eneheuvel,26-09-11
200925CF00203,2009,25CF00,203,2,5,7,eneheuvel,26-09-11
200925CF00204,2009,25CF00,204,58,73,131,eneheuvel,26-09-11
200925CF00205,2009,25CF00,205,12,42,54,eneheuvel,26-09-11
200925CF00206,2009,25CF00,206,1,0,1,eneheuvel,26-09-11
200925CF00207,2009,25CF00,207,2,6,8,eneheuvel,26-09-11
200925CF00208,2009,25CF00,208,3,4,7,eneheuvel,26-09-11
200925CF00212,2009,25CF00,212,2,0,2,eneheuvel,26-09-11
200925CF00213,2009,25CF00,213,0,1,1,eneheuvel,26-09-11
200925CF00307,2009,25CF00,307,1,0,1,eneheuvel,26-09-11
200925CF00309,2009,25CF00,309,1,0,1,eneheuvel,26-09-11
200925CF009999,2009,25CF00,9999,1,0,1,eneheuvel,26-09-11
200925KT00101,2009,25KT00,101,1,1,2,eneheuvel,26-09-11
200925KT00105,2009,25KT00,105,1,0,1,eneheuvel,26-09-11
200925KT00107,2009,25KT00,107,0,1,1,eneheuvel,26-09-11
200925KT00109,2009,25KT00,109,1,0,1,eneheuvel,26-09-11
200925KT00202,2009,25KT00,202,36,53,89,eneheuvel,26-09-11
200925KT00203,2009,25KT00,203,96,90,186,eneheuvel,26-09-11
200925KT00204,2009,25KT00,204,76,85,161,eneheuvel,26-09-11
200925KT00205,2009,25KT00,205,2,6,8,eneheuvel,26-09-11
200925KT00207,2009,25KT00,207,18,6,24,eneheuvel,26-09-11
200925KT00208,2009,25KT00,208,34,38,72,eneheuvel,26-09-11
200925KT00214,2009,25KT00,214,1,0,1,eneheuvel,26-09-11
200925KT00302,2009,25KT00,302,0,1,1,eneheuvel,26-09-11
200925KT00306,2009,25KT00,306,1,1,2,eneheuvel,26-09-11
200925KT00308,2009,25KT00,308,1,0,1,eneheuvel,26-09-11
200925KT00309,2009,25KT00,309,0,2,2,eneheuvel,26-09-11
200925KT00402,2009,25KT00,402,0,1,1,eneheuvel,26-09-11
200925KT00502,2009,25KT00,502,3,11,14,eneheuvel,26-09-11
200925KT009999,2009,25KT00,9999,2,0,2,eneheuvel,26-09-11
200925KU00110,2009,25KU00,110,1,3,4,eneheuvel,26-09-11
200925KU00201,2009,25KU00,201,0,2,2,eneheuvel,26-09-11
200925KU00202,2009,25KU00,202,25,31,56,eneheuvel,26-09-11
200925KU00203,2009,25KU00,203,68,56,124,eneheuvel,26-09-11
200925KU00204,2009,25KU00,204,55,74,129,eneheuvel,26-09-11
200925KU00205,2009,25KU00,205,3,3,6,eneheuvel,26-09-11
200925KU00206,2009,25KU00,206,0,1,1,eneheuvel,26-09-11
200925KU00207,2009,25KU00,207,6,6,12,eneheuvel,26-09-11
200925KU00208,2009,25KU00,208,21,25,46,eneheuvel,26-09-11
200925KU00211,2009,25KU00,211,1,0,1,eneheuvel,26-09-11
200925KU00212,2009,25KU00,212,0,2,2,eneheuvel,26-09-11
200925KU00216,2009,25KU00,216,2,0,2,eneheuvel,26-09-11
200925KU00309,2009,25KU00,309,0,1,1,eneheuvel,26-09-11
200925KU00312,2009,25KU00,312,1,0,1,eneheuvel,26-09-11
200925KU00313,2009,25KU00,313,0,1,1,eneheuvel,26-09-11
200925KU00401,2009,25KU00,401,1,0,1,eneheuvel,26-09-11
200925KU00402,2009,25KU00,402,1,0,1,eneheuvel,26-09-11
200925KU00502,2009,25KU00,502,3,8,11,eneheuvel,26-09-11
200925KU009999,2009,25KU00,9999,0,3,3,eneheuvel,26-09-11
200925KV00104,2009,25KV00,104,0,1,1,eneheuvel,26-09-11
200925KV00108,2009,25KV00,108,1,0,1,eneheuvel,26-09-11
200925KV00202,2009,25KV00,202,2,1,3,eneheuvel,26-09-11
200925KV00203,2009,25KV00,203,154,197,351,eneheuvel,26-09-11
200925KV00204,2009,25KV00,204,2,7,9,eneheuvel,26-09-11
200925KV00205,2009,25KV00,205,1,1,2,eneheuvel,26-09-11
200925KV00207,2009,25KV00,207,0,2,2,eneheuvel,26-09-11
200925KV00208,2009,25KV00,208,1,3,4,eneheuvel,26-09-11
200925KV00211,2009,25KV00,211,0,1,1,eneheuvel,26-09-11
200925KV00212,2009,25KV00,212,1,0,1,eneheuvel,26-09-11
200925KV00308,2009,25KV00,308,0,1,1,eneheuvel,26-09-11
200925KV00312,2009,25KV00,312,1,0,1,eneheuvel,26-09-11
200926AB00205,2009,26AB00,205,1,0,1,eneheuvel,26-09-11
200926AB00211,2009,26AB00,211,0,1,1,eneheuvel,26-09-11
200926AB00215,2009,26AB00,215,0,1,1,eneheuvel,26-09-11
200926AB00301,2009,26AB00,301,2,0,2,eneheuvel,26-09-11
200926AB00302,2009,26AB00,302,16,26,42,eneheuvel,26-09-11
200926AB00303,2009,26AB00,303,159,182,341,eneheuvel,26-09-11
200926AB00304,2009,26AB00,304,3,6,9,eneheuvel,26-09-11
200926AB00305,2009,26AB00,305,1,0,1,eneheuvel,26-09-11
200926AB00306,2009,26AB00,306,0,3,3,eneheuvel,26-09-11
200926AB00309,2009,26AB00,309,5,3,8,eneheuvel,26-09-11
200926AB00310,2009,26AB00,310,2,0,2,eneheuvel,26-09-11
200926AB00311,2009,26AB00,311,2,5,7,eneheuvel,26-09-11
200926AB00312,2009,26AB00,312,1,4,5,eneheuvel,26-09-11
200926AB00313,2009,26AB00,313,3,3,6,eneheuvel,26-09-11
200926AB009999,2009,26AB00,9999,1,0,1,eneheuvel,26-09-11
200926AC00107,2009,26AC00,107,1,3,4,eneheuvel,26-09-11
200926AC00108,2009,26AC00,108,0,2,2,eneheuvel,26-09-11
200926AC00109,2009,26AC00,109,26,13,39,eneheuvel,26-09-11
200926AC00110,2009,26AC00,110,0,1,1,eneheuvel,26-09-11
200926AC00201,2009,26AC00,201,0,1,1,eneheuvel,26-09-11
200926AC00202,2009,26AC00,202,0,1,1,eneheuvel,26-09-11
200926AC00203,2009,26AC00,203,3,0,3,eneheuvel,26-09-11
200926AC00204,2009,26AC00,204,1,0,1,eneheuvel,26-09-11
200926AC00205,2009,26AC00,205,1,1,2,eneheuvel,26-09-11
200926AC00207,2009,26AC00,207,0,1,1,eneheuvel,26-09-11
200926AC00210,2009,26AC00,210,0,2,2,eneheuvel,26-09-11
200926AC00211,2009,26AC00,211,8,5,13,eneheuvel,26-09-11
200926AC00212,2009,26AC00,212,8,13,21,eneheuvel,26-09-11
200926AC00213,2009,26AC00,213,7,17,24,eneheuvel,26-09-11
200926AC00214,2009,26AC00,214,443,377,820,eneheuvel,26-09-11
200926AC00215,2009,26AC00,215,1,0,1,eneheuvel,26-09-11
200926AC00301,2009,26AC00,301,1,0,1,eneheuvel,26-09-11
200926AC00303,2009,26AC00,303,1,0,1,eneheuvel,26-09-11
200926AC00309,2009,26AC00,309,1,0,1,eneheuvel,26-09-11
200926AC00311,2009,26AC00,311,0,3,3,eneheuvel,26-09-11
200926AC00312,2009,26AC00,312,2,0,2,eneheuvel,26-09-11
200926AC00401,2009,26AC00,401,0,1,1,eneheuvel,26-09-11
200926AC00402,2009,26AC00,402,0,2,2,eneheuvel,26-09-11
200926AC00403,2009,26AC00,403,2,1,3,eneheuvel,26-09-11
200926AC009999,2009,26AC00,9999,2,3,5,eneheuvel,26-09-11
200926AD00101,2009,26AD00,101,0,1,1,eneheuvel,26-09-11
200926AD00206,2009,26AD00,206,1,0,1,eneheuvel,26-09-11
200926AD00207,2009,26AD00,207,1,1,2,eneheuvel,26-09-11
200926AD00208,2009,26AD00,208,3,1,4,eneheuvel,26-09-11
200926AD00210,2009,26AD00,210,1,0,1,eneheuvel,26-09-11
200926AD00212,2009,26AD00,212,0,1,1,eneheuvel,26-09-11
200926AD00214,2009,26AD00,214,1,1,2,eneheuvel,26-09-11
200926AD00216,2009,26AD00,216,0,2,2,eneheuvel,26-09-11
200926AD00301,2009,26AD00,301,3,0,3,eneheuvel,26-09-11
200926AD00302,2009,26AD00,302,95,60,155,eneheuvel,26-09-11
200926AD00303,2009,26AD00,303,35,26,61,eneheuvel,26-09-11
200926AD00304,2009,26AD00,304,2,1,3,eneheuvel,26-09-11
200926AD00305,2009,26AD00,305,2,2,4,eneheuvel,26-09-11
200926AD00306,2009,26AD00,306,0,2,2,eneheuvel,26-09-11
200926AD00307,2009,26AD00,307,1,1,2,eneheuvel,26-09-11
200926AD00308,2009,26AD00,308,2,1,3,eneheuvel,26-09-11
200926AD00309,2009,26AD00,309,69,50,119,eneheuvel,26-09-11
200926AD00310,2009,26AD00,310,20,10,30,eneheuvel,26-09-11
200926AD00311,2009,26AD00,311,34,27,61,eneheuvel,26-09-11
200926AD00312,2009,26AD00,312,9,10,19,eneheuvel,26-09-11
200926AD00313,2009,26AD00,313,7,7,14,eneheuvel,26-09-11
200926AD00502,2009,26AD00,502,0,1,1,eneheuvel,26-09-11
200926AD009999,2009,26AD00,9999,0,2,2,eneheuvel,26-09-11
200926PD00101,2009,26PD00,101,0,2,2,eneheuvel,26-09-11
200926PD00104,2009,26PD00,104,2,0,2,eneheuvel,26-09-11
200926PD00108,2009,26PD00,108,1,0,1,eneheuvel,26-09-11
200926PD00204,2009,26PD00,204,1,2,3,eneheuvel,26-09-11
200926PD00205,2009,26PD00,205,3,6,9,eneheuvel,26-09-11
200926PD00207,2009,26PD00,207,128,156,284,eneheuvel,26-09-11
200926PD00208,2009,26PD00,208,29,31,60,eneheuvel,26-09-11
200926PD00211,2009,26PD00,211,0,1,1,eneheuvel,26-09-11
200926PD00304,2009,26PD00,304,0,1,1,eneheuvel,26-09-11
200926PD00308,2009,26PD00,308,1,0,1,eneheuvel,26-09-11
200926PD00309,2009,26PD00,309,0,1,1,eneheuvel,26-09-11
200926PD00502,2009,26PD00,502,2,2,4,eneheuvel,26-09-11
200926PD009999,2009,26PD00,9999,0,4,4,eneheuvel,26-09-11
200926PE00201,2009,26PE00,201,1,1,2,eneheuvel,26-09-11
200926PE00202,2009,26PE00,202,1,0,1,eneheuvel,26-09-11
200926PE00203,2009,26PE00,203,1,1,2,eneheuvel,26-09-11
200926PE00208,2009,26PE00,208,1,0,1,eneheuvel,26-09-11
200926PE00301,2009,26PE00,301,3,0,3,eneheuvel,26-09-11
200926PE00302,2009,26PE00,302,239,250,489,eneheuvel,26-09-11
200926PE00303,2009,26PE00,303,28,18,46,eneheuvel,26-09-11
200926PE00304,2009,26PE00,304,0,1,1,eneheuvel,26-09-11
200926PE00306,2009,26PE00,306,0,1,1,eneheuvel,26-09-11
200926PE00307,2009,26PE00,307,1,0,1,eneheuvel,26-09-11
200926PE00308,2009,26PE00,308,1,0,1,eneheuvel,26-09-11
200926PE00309,2009,26PE00,309,3,2,5,eneheuvel,26-09-11
200926PE00311,2009,26PE00,311,7,9,16,eneheuvel,26-09-11
200926PE00312,2009,26PE00,312,3,4,7,eneheuvel,26-09-11
200926PE00313,2009,26PE00,313,6,3,9,eneheuvel,26-09-11
200926PE009999,2009,26PE00,9999,1,1,2,eneheuvel,26-09-11
200926PF00103,2009,26PF00,103,1,0,1,eneheuvel,26-09-11
200926PF00201,2009,26PF00,201,4,1,5,eneheuvel,26-09-11
200926PF00202,2009,26PF00,202,3,4,7,eneheuvel,26-09-11
200926PF00203,2009,26PF00,203,1,0,1,eneheuvel,26-09-11
200926PF00206,2009,26PF00,206,1,2,3,eneheuvel,26-09-11
200926PF00207,2009,26PF00,207,2,3,5,eneheuvel,26-09-11
200926PF00209,2009,26PF00,209,6,1,7,eneheuvel,26-09-11
200926PF00210,2009,26PF00,210,2,0,2,eneheuvel,26-09-11
200926PF00211,2009,26PF00,211,6,9,15,eneheuvel,26-09-11
200926PF00212,2009,26PF00,212,15,7,22,eneheuvel,26-09-11
200926PF00213,2009,26PF00,213,8,2,10,eneheuvel,26-09-11
200926PF00214,2009,26PF00,214,178,203,381,eneheuvel,26-09-11
200926PF00216,2009,26PF00,216,2,1,3,eneheuvel,26-09-11
200926PF00302,2009,26PF00,302,0,5,5,eneheuvel,26-09-11
200926PF00305,2009,26PF00,305,0,1,1,eneheuvel,26-09-11
200926PF00306,2009,26PF00,306,0,1,1,eneheuvel,26-09-11
200926PF00307,2009,26PF00,307,1,0,1,eneheuvel,26-09-11
200926PF00309,2009,26PF00,309,2,1,3,eneheuvel,26-09-11
200926PF00312,2009,26PF00,312,1,0,1,eneheuvel,26-09-11
200926PF00401,2009,26PF00,401,2,0,2,eneheuvel,26-09-11
200926PF00403,2009,26PF00,403,0,1,1,eneheuvel,26-09-11
200926PF009999,2009,26PF00,9999,6,6,12,eneheuvel,26-09-11
200926PG00101,2009,26PG00,101,1,0,1,eneheuvel,26-09-11
200926PG00103,2009,26PG00,103,0,1,1,eneheuvel,26-09-11
200926PG00108,2009,26PG00,108,1,0,1,eneheuvel,26-09-11
200926PG00207,2009,26PG00,207,0,1,1,eneheuvel,26-09-11
200926PG00209,2009,26PG00,209,1,0,1,eneheuvel,26-09-11
200926PG00210,2009,26PG00,210,1,0,1,eneheuvel,26-09-11
200926PG00211,2009,26PG00,211,2,1,3,eneheuvel,26-09-11
200926PG00212,2009,26PG00,212,0,1,1,eneheuvel,26-09-11
200926PG00213,2009,26PG00,213,1,1,2,eneheuvel,26-09-11
200926PG00214,2009,26PG00,214,48,70,118,eneheuvel,26-09-11
200926PG009999,2009,26PG00,9999,2,2,4,eneheuvel,26-09-11
200926PH00102,2009,26PH00,102,1,1,2,eneheuvel,26-09-11
200926PH00203,2009,26PH00,203,1,0,1,eneheuvel,26-09-11
200926PH00207,2009,26PH00,207,0,1,1,eneheuvel,26-09-11
200926PH00208,2009,26PH00,208,0,1,1,eneheuvel,26-09-11
200926PH00214,2009,26PH00,214,1,0,1,eneheuvel,26-09-11
200926PH00216,2009,26PH00,216,1,3,4,eneheuvel,26-09-11
200926PH00302,2009,26PH00,302,27,25,52,eneheuvel,26-09-11
200926PH00303,2009,26PH00,303,5,9,14,eneheuvel,26-09-11
200926PH00304,2009,26PH00,304,2,1,3,eneheuvel,26-09-11
200926PH00305,2009,26PH00,305,2,2,4,eneheuvel,26-09-11
200926PH00306,2009,26PH00,306,4,1,5,eneheuvel,26-09-11
200926PH00307,2009,26PH00,307,2,1,3,eneheuvel,26-09-11
200926PH00308,2009,26PH00,308,5,2,7,eneheuvel,26-09-11
200926PH00309,2009,26PH00,309,39,40,79,eneheuvel,26-09-11
200926PH00310,2009,26PH00,310,2,0,2,eneheuvel,26-09-11
200926PH00311,2009,26PH00,311,224,210,434,eneheuvel,26-09-11
200926PH00312,2009,26PH00,312,15,15,30,eneheuvel,26-09-11
200926PH00313,2009,26PH00,313,7,5,12,eneheuvel,26-09-11
200926PH009999,2009,26PH00,9999,3,1,4,eneheuvel,26-09-11
200926PW00216,2009,26PW00,216,0,2,2,eneheuvel,26-09-11
200926PW00302,2009,26PW00,302,23,36,59,eneheuvel,26-09-11
200926PW00303,2009,26PW00,303,31,25,56,eneheuvel,26-09-11
200926PW00308,2009,26PW00,308,3,4,7,eneheuvel,26-09-11
200926PW00309,2009,26PW00,309,37,32,69,eneheuvel,26-09-11
200926PW00310,2009,26PW00,310,10,8,18,eneheuvel,26-09-11
200926PW00311,2009,26PW00,311,19,20,39,eneheuvel,26-09-11
200926PW00312,2009,26PW00,312,4,3,7,eneheuvel,26-09-11
200926PW00313,2009,26PW00,313,0,5,5,eneheuvel,26-09-11
200926PW009999,2009,26PW00,9999,2,0,2,eneheuvel,26-09-11
200926ZZ00104,2009,26ZZ00,104,0,1,1,eneheuvel,26-09-11
200926ZZ00106,2009,26ZZ00,106,0,3,3,eneheuvel,26-09-11
200926ZZ00201,2009,26ZZ00,201,1,1,2,eneheuvel,26-09-11
200926ZZ00202,2009,26ZZ00,202,224,218,442,eneheuvel,26-09-11
200926ZZ00203,2009,26ZZ00,203,15,13,28,eneheuvel,26-09-11
200926ZZ00204,2009,26ZZ00,204,2,2,4,eneheuvel,26-09-11
200926ZZ00205,2009,26ZZ00,205,0,1,1,eneheuvel,26-09-11
200926ZZ00207,2009,26ZZ00,207,1,1,2,eneheuvel,26-09-11
200926ZZ00208,2009,26ZZ00,208,1,2,3,eneheuvel,26-09-11
200926ZZ00210,2009,26ZZ00,210,1,1,2,eneheuvel,26-09-11
200926ZZ00211,2009,26ZZ00,211,1,0,1,eneheuvel,26-09-11
200926ZZ00212,2009,26ZZ00,212,0,1,1,eneheuvel,26-09-11
200926ZZ00216,2009,26ZZ00,216,1,1,2,eneheuvel,26-09-11
200926ZZ00302,2009,26ZZ00,302,1,1,2,eneheuvel,26-09-11
200926ZZ00309,2009,26ZZ00,309,0,2,2,eneheuvel,26-09-11
200926ZZ00313,2009,26ZZ00,313,1,0,1,eneheuvel,26-09-11
200926ZZ00502,2009,26ZZ00,502,1,3,4,eneheuvel,26-09-11
200926ZZ009999,2009,26ZZ00,9999,0,1,1,eneheuvel,26-09-11
200927AA00106,2009,27AA00,106,2,1,3,eneheuvel,26-09-11
200927AA00201,2009,27AA00,201,2,0,2,eneheuvel,26-09-11
200927AA00202,2009,27AA00,202,5,0,5,eneheuvel,26-09-11
200927AA00203,2009,27AA00,203,4,7,11,eneheuvel,26-09-11
200927AA00204,2009,27AA00,204,5,14,19,eneheuvel,26-09-11
200927AA00205,2009,27AA00,205,4,3,7,eneheuvel,26-09-11
200927AA00206,2009,27AA00,206,0,1,1,eneheuvel,26-09-11
200927AA00207,2009,27AA00,207,90,68,158,eneheuvel,26-09-11
200927AA00208,2009,27AA00,208,178,162,340,eneheuvel,26-09-11
200927AA00209,2009,27AA00,209,1,0,1,eneheuvel,26-09-11
200927AA00210,2009,27AA00,210,1,1,2,eneheuvel,26-09-11
200927AA00211,2009,27AA00,211,0,3,3,eneheuvel,26-09-11
200927AA00212,2009,27AA00,212,1,0,1,eneheuvel,26-09-11
200927AA00214,2009,27AA00,214,1,1,2,eneheuvel,26-09-11
200927AA00303,2009,27AA00,303,3,2,5,eneheuvel,26-09-11
200927AA00305,2009,27AA00,305,0,1,1,eneheuvel,26-09-11
200927AA00306,2009,27AA00,306,0,1,1,eneheuvel,26-09-11
200927AA00307,2009,27AA00,307,2,3,5,eneheuvel,26-09-11
200927AA00308,2009,27AA00,308,1,2,3,eneheuvel,26-09-11
200927AA00312,2009,27AA00,312,1,1,2,eneheuvel,26-09-11
200927NU00103,2009,27NU00,103,1,0,1,eneheuvel,26-09-11
200927NU00104,2009,27NU00,104,1,0,1,eneheuvel,26-09-11
200927NU00108,2009,27NU00,108,1,0,1,eneheuvel,26-09-11
200927NU00201,2009,27NU00,201,1,0,1,eneheuvel,26-09-11
200927NU00202,2009,27NU00,202,1,0,1,eneheuvel,26-09-11
200927NU00203,2009,27NU00,203,2,7,9,eneheuvel,26-09-11
200927NU00204,2009,27NU00,204,4,3,7,eneheuvel,26-09-11
200927NU00205,2009,27NU00,205,2,1,3,eneheuvel,26-09-11
200927NU00206,2009,27NU00,206,0,1,1,eneheuvel,26-09-11
200927NU00207,2009,27NU00,207,33,16,49,eneheuvel,26-09-11
200927NU00208,2009,27NU00,208,145,154,299,eneheuvel,26-09-11
200927NU00209,2009,27NU00,209,1,0,1,eneheuvel,26-09-11
200927NU00210,2009,27NU00,210,0,2,2,eneheuvel,26-09-11
200927NU00211,2009,27NU00,211,1,0,1,eneheuvel,26-09-11
200927NU00214,2009,27NU00,214,0,1,1,eneheuvel,26-09-11
200927NU00216,2009,27NU00,216,1,0,1,eneheuvel,26-09-11
200927NU00302,2009,27NU00,302,1,0,1,eneheuvel,26-09-11
200927NU00304,2009,27NU00,304,1,0,1,eneheuvel,26-09-11
200927NU00305,2009,27NU00,305,0,1,1,eneheuvel,26-09-11
200927NU00311,2009,27NU00,311,0,1,1,eneheuvel,26-09-11
200927NU00312,2009,27NU00,312,0,1,1,eneheuvel,26-09-11
200927NU00401,2009,27NU00,401,1,0,1,eneheuvel,26-09-11
200927NU00502,2009,27NU00,502,0,2,2,eneheuvel,26-09-11
200927NU009999,2009,27NU00,9999,1,1,2,eneheuvel,26-09-11
200927UB00104,2009,27UB00,104,1,0,1,eneheuvel,26-09-11
200927UB00105,2009,27UB00,105,0,1,1,eneheuvel,26-09-11
200927UB00201,2009,27UB00,201,1,0,1,eneheuvel,26-09-11
200927UB00202,2009,27UB00,202,1,2,3,eneheuvel,26-09-11
200927UB00203,2009,27UB00,203,6,4,10,eneheuvel,26-09-11
200927UB00204,2009,27UB00,204,4,1,5,eneheuvel,26-09-11
200927UB00205,2009,27UB00,205,0,2,2,eneheuvel,26-09-11
200927UB00207,2009,27UB00,207,15,7,22,eneheuvel,26-09-11
200927UB00208,2009,27UB00,208,187,112,299,eneheuvel,26-09-11
200927UB00209,2009,27UB00,209,1,0,1,eneheuvel,26-09-11
200927UB00212,2009,27UB00,212,1,0,1,eneheuvel,26-09-11
200927UB00216,2009,27UB00,216,1,0,1,eneheuvel,26-09-11
200927UB00302,2009,27UB00,302,0,1,1,eneheuvel,26-09-11
